geo_point_2d;geo_shape;objectid_1;objectid;numero;nom;larg;sens;chauss;tunnel;shape_leng;niveau_route;code_statu;gestionn;statut_2;statut;shape_len
48.816898488, 2.45013608689;"{""coordinates"": [[2.446892818495604, 48.81681380769445], [2.447740860640562, 48.81694379663006], [2.450236857221288, 48.81680101679445], [2.450996955965822, 48.816805107359116], [2.451400456953096, 48.816808895744195], [2.452196482363151, 48.816925493378946], [2.452866286999192, 48.817092135751594], [2.453343357710175, 48.817260543773266]], ""type"": ""LineString""}";6682;191501;78877;A4;2;>;1;0;485.49313969;0;500;;;bretelle autoroute / voie rapide;485.493139699
48.7581703132, 2.32654425011;"{""coordinates"": [[2.324280620194383, 48.758898053290146], [2.328807880026092, 48.75744257301707]], ""type"": ""LineString""}";6701;191854;87717;A86;2;D;2;1;370.06820135;0;501;Etat;Autoroute DIRIF;autoroute;370.068201347
48.7569619643, 2.33517917039;"{""coordinates"": [[2.334828949198879, 48.75683181274663], [2.335529391571126, 48.757092115873135]], ""type"": ""LineString""}";6702;191858;87867;A6;2;>;1;0;59.06855003;0;500;;;bretelle autoroute / voie rapide;59.0685500324
48.7915046175, 1.6346849326;"{""coordinates"": [[1.633317338275216, 48.79080596589262], [1.634661557343982, 48.791396278005976], [1.635970982345157, 48.792345515722225]], ""type"": ""LineString""}";5709;169630;999;N12;0;;0;0;261.38259145;0;500;;;bretelle autoroute / voie rapide;261.382591448
48.9267931553, 1.99511029501;"{""coordinates"": [[1.998308576309009, 48.926815965569], [1.997632873148709, 48.9263380414414], [1.997023975946397, 48.92619656379983], [1.996016059398172, 48.926403203816264], [1.995033729152176, 48.9267318812618], [1.993758462445803, 48.927112225751806], [1.991797857431849, 48.92754697240116]], ""type"": ""LineString""}";5713;169678;0;;0;;0;0;532.1709096;0;500;;;bretelle autoroute / voie rapide;532.170909605
48.8438782731, 2.09152056964;"{""coordinates"": [[2.0937011322383, 48.84337882187722], [2.093180198846439, 48.84351133512141], [2.092668653453266, 48.84363754332391], [2.092186245450162, 48.84372566360965], [2.091655322936115, 48.84380722218657], [2.091162628783875, 48.84390809545787], [2.090583746101341, 48.844046873809646], [2.090148733199878, 48.844192202068534], [2.089656435470691, 48.84438209834369], [2.089387500424713, 48.844523007859806]], ""type"": ""LineString""}";5723;170097;0;;2;>;0;0;343.68781297;0;500;;;bretelle autoroute / voie rapide;343.68781297
48.8412618244, 2.10477320414;"{""coordinates"": [[2.101173502070131, 48.841381376820614], [2.101447700559535, 48.841378498232004], [2.102532573284465, 48.84136696370549], [2.104930111547267, 48.84125053205849], [2.106597510123499, 48.84121709355817], [2.108368496713287, 48.84106060915305]], ""type"": ""LineString""}";5736;170663;0;;2;>;0;0;529.78349577;0;500;Etat;Autoroute DIRIF;bretelle autoroute / voie rapide;529.783495773
48.8276081192, 2.50681561965;"{""coordinates"": [[2.504858404509741, 48.82793318331672], [2.506396645730038, 48.82767911116902], [2.506661246185064, 48.8276344551378], [2.50741758116656, 48.827506727280905], [2.508488721107027, 48.82732843165825], [2.50877375334321, 48.82728921692017]], ""type"": ""LineString""}";6224;181684;77450;A4;4;D;2;0;296.24581075;0;501;Etat;Autoroute DIRIF;autoroute;296.245810753
48.7963387499, 2.34382095299;"{""coordinates"": [[2.343715982968186, 48.79698978140772], [2.343925923012767, 48.795687718364334]], ""type"": ""LineString""}";6227;181786;0;A6;0;;0;0;145.59422172;0;500;;;bretelle autoroute / voie rapide;145.594221718
49.0593829577, 2.41869454962;"{""coordinates"": [[2.416556152331271, 49.06111351639788], [2.416652702255525, 49.061049097192296], [2.418469423245434, 49.05956078977503], [2.420831674958245, 49.0576500282422]], ""type"": ""LineString""}";6726;192065;0;N104;2;D;2;0;496.05948217;0;502;Etat;Autoroute DIRIF;voie rapide;496.05948217
48.6109413174, 2.44621078556;"{""coordinates"": [[2.444832680480177, 48.61061006252665], [2.446643914931274, 48.61099050438614], [2.447539669586406, 48.61141807749322]], ""type"": ""LineString""}";6727;192090;0;N104;1;>;1;0;221.42575634;0;499;;;bretelle nationale;221.42575634
48.8000818995, 1.74194562246;"{""coordinates"": [[1.742088389826796, 48.80019957124686], [1.741866354498706, 48.80005332990157], [1.741894246853383, 48.799927150262455]], ""type"": ""LineString""}";5742;171118;999;;2;>;1;0;37.20893114;0;500;;;bretelle autoroute / voie rapide;37.2089311371
48.8009620094, 1.82035115393;"{""coordinates"": [[1.815101728377248, 48.80084116951151], [1.816283671971544, 48.8008263719802], [1.816831715579552, 48.80081950991447], [1.818867738177115, 48.800888136878875], [1.822160251247479, 48.801058394349184], [1.822306311042321, 48.80106594188509], [1.82560092542175, 48.801098723688575]], ""type"": ""LineString""}";5752;171291;120049;N12;2;D;2;0;772.20535316;0;502;Etat;Voie rapide DIRIF;voie rapide;772.205353166
48.8168458606, 2.44651203307;"{""coordinates"": [[2.446131247642497, 48.81687791350543], [2.446892818495604, 48.81681380769445]], ""type"": ""LineString""}";6238;181935;78878;A4;5;D;2;0;56.37438546;0;501;Etat;Autoroute DIRIF;autoroute;56.3743854636
48.7488444957, 2.50879312445;"{""coordinates"": [[2.508414612412361, 48.749367051939764], [2.508617633651395, 48.749087970764776], [2.509170857979974, 48.74832137532636]], ""type"": ""LineString""}";6244;181987;88504;N19;4;D;1;0;128.87527015;0;503;Etat;Voie structurante SDRIF;nationale;128.875270152
48.7960642704, 2.44325226247;"{""coordinates"": [[2.443157704222947, 48.79581443091985], [2.443183489743997, 48.7958611872257], [2.443316555986182, 48.79610254460568], [2.443230250499714, 48.79632161663133]], ""type"": ""LineString""}";6250;182144;83508;A86;2;>;1;0;59.26414286;0;500;;;bretelle autoroute / voie rapide;59.2641428584
48.7957586894, 2.44251061738;"{""coordinates"": [[2.442771962034932, 48.796042001399904], [2.442249272717409, 48.795475377349135]], ""type"": ""LineString""}";6251;182153;83238;A86;2;>;1;0;73.780649;0;500;;;bretelle autoroute / voie rapide;73.7806489954
48.7446559359, 2.36144805232;"{""coordinates"": [[2.360612390385788, 48.74543624038174], [2.361622599917464, 48.74450923363176], [2.362263035701843, 48.7438542863104]], ""type"": ""LineString""}";6257;182372;88866;A106;2;>;1;0;213.76694742;0;501;Etat;Autoroute DIRIF;autoroute;213.766947425
48.8947547906, 2.22697505956;"{""coordinates"": [[2.22649074895378, 48.895636561476586], [2.226893574381114, 48.89529905320209], [2.227101021468521, 48.89484515098887], [2.227138354271085, 48.89476346361209], [2.227082055150211, 48.89410109932986], [2.227049644849045, 48.89371978134724]], ""type"": ""LineString""}";6740;192997;0;;2;>;1;1;226.19889237;0;500;;;bretelle autoroute / voie rapide;226.198892373
48.8729655539, 2.15658681278;"{""coordinates"": [[2.156076636289938, 48.871663487813436], [2.156060868779845, 48.87225007760464], [2.156343705282086, 48.87296272261829], [2.156934900138041, 48.87358664139503], [2.15765664586476, 48.87388507249182]], ""type"": ""LineString""}";6742;193004;0;;2;>;1;1;291.44736072;0;500;;;bretelle autoroute / voie rapide;291.44736072
48.5077515247, 1.83540032076;"{""coordinates"": [[1.834103570436544, 48.50992963494522], [1.834134751421181, 48.509655003219365], [1.834177727121617, 48.50941381230567], [1.834333527519162, 48.50917372905928], [1.834882562166282, 48.50872921443911], [1.835769075340548, 48.507302502175364], [1.836172823590747, 48.50659737830074], [1.836446728382613, 48.50610426698509], [1.836476109094732, 48.50545024872009]], ""type"": ""LineString""}";5776;171870;128649;D191;2;D;1;0;537.21398622;0;499;;;bretelle nationale;537.213986224
48.456766389, 1.91200426948;"{""coordinates"": [[1.911931044104389, 48.45608056861004], [1.912077494857636, 48.45745220939122]], ""type"": ""LineString""}";5785;171889;128765;A10;3;D;2;0;152.85257792;0;501;Etat;Autoroute concédée;autoroute;152.85257792
48.7991578673, 1.74017932739;"{""coordinates"": [[1.737574939795413, 48.798775989128714], [1.742783714986334, 48.79953974545993]], ""type"": ""LineString""}";5790;171931;999;N12;2;D;2;0;391.91970333;0;502;Etat;Voie rapide DIRIF;voie rapide;391.919703336
48.4768661816, 1.8520958808;"{""coordinates"": [[1.851534073189153, 48.47735746123192], [1.852657688406473, 48.47637490189238]], ""type"": ""LineString""}";5798;171983;0;N191;2;D;1;0;137.20640096;0;503;Etat;Voie structurante SDRIF;nationale;137.206400965
48.7527085299, 2.35347612979;"{""coordinates"": [[2.352654471528716, 48.75354230441174], [2.354297788042381, 48.751874755347195]], ""type"": ""LineString""}";6290;183287;90821;A106;2;D;1;0;221.29640347;0;501;Etat;Autoroute DIRIF;autoroute;221.296403468
48.7512686678, 2.50707837536;"{""coordinates"": [[2.506790644450518, 48.75168062391614], [2.506912455519204, 48.75150957933363], [2.506925147323891, 48.751490703405906], [2.507142476176192, 48.75116751184098], [2.507372616903559, 48.75086141401491]], ""type"": ""LineString""}";6293;183408;88317;N19;4;D;1;0;100.65143391;0;503;Etat;Voie structurante SDRIF;nationale;100.651433917
48.7394702463, 2.51616705527;"{""coordinates"": [[2.511770593030301, 48.74465872851004], [2.511960090547259, 48.74441564159662], [2.512311958498123, 48.74393848422174], [2.512623426942902, 48.74357829411062], [2.513056819646093, 48.74309201582406], [2.513287078091211, 48.74283986193016], [2.513666326273747, 48.74242559803647], [2.513882885092436, 48.74214648605051], [2.514248429527827, 48.74170528126421], [2.516969919228498, 48.73853556043563], [2.519041266842215, 48.73612220686649], [2.519650441773889, 48.73541080282689], [2.520570754997181, 48.734285227237145]], ""type"": ""LineString""}";6294;183466;89579;N19;2;D;2;0;1322.7498135;0;503;Etat;Voie structurante SDRIF;nationale;1322.7498135
48.7779238725, 2.44235706225;"{""coordinates"": [[2.44232280263509, 48.778008103395926], [2.442391321869902, 48.77783964154645]], ""type"": ""LineString""}";6297;183516;0;A86;0;;0;0;19.39575908;0;500;;Voie rapide DIRIF;bretelle autoroute / voie rapide;19.3957590751
48.9221439403, 2.84621816829;"{""coordinates"": [[2.845045164891912, 48.92646109400927], [2.844859819226553, 48.92504516319342], [2.845091781636987, 48.92353816653351], [2.84586814617542, 48.9216821089243], [2.847516575582068, 48.919752207352076], [2.849048961473608, 48.91857994939152]], ""type"": ""LineString""}";6771;193321;0;A140;2;D;2;0;958.90576059;0;501;Etat;Voie rapide DIRIF;autoroute;958.905760595
48.9161867201, 2.8583008125;"{""coordinates"": [[2.854260885765138, 48.91647117849108], [2.856826904502076, 48.91609952713584], [2.859063581707202, 48.91601890280226], [2.862347834858508, 48.916372482876824]], ""type"": ""LineString""}";6773;193323;0;A140;2;D;2;0;600.61380748;0;501;Etat;Voie rapide DIRIF;autoroute;600.613807478
48.9131939561, 2.88123137726;"{""coordinates"": [[2.880611621449685, 48.91498211176963], [2.880836756513433, 48.914126562005684], [2.880972563958666, 48.91360165076005], [2.88123049255114, 48.91293705433306], [2.881874559256958, 48.9118722447921], [2.882090566769386, 48.91150699777089]], ""type"": ""LineString""}";6780;193332;289162;;2;D;2;0;403.11797697;0;500;Etat;;bretelle autoroute / voie rapide;403.11797697
48.9103698428, 2.88292137717;"{""coordinates"": [[2.882090566769386, 48.91150699777089], [2.883752187570037, 48.90923268777537]], ""type"": ""LineString""}";6786;193341;289162;A140;2;D;2;0;280.70312185;0;501;Etat;Autoroute concédée;autoroute;280.703121849
48.8891240463, 2.89759724194;"{""coordinates"": [[2.901082030136091, 48.88948668152608], [2.899840191188862, 48.88880172359835], [2.899045337083976, 48.88841224835193], [2.89825021889824, 48.888163301342004], [2.897348058012625, 48.88816721576202], [2.896601794114222, 48.88836331892972], [2.896075258664907, 48.888798515179374], [2.895804298099506, 48.889308881562215], [2.895623277646365, 48.891018536957674], [2.895433143217888, 48.89157503010654]], ""type"": ""LineString""}";6798;193378;0;A4;1;>;1;0;756.98136586;0;500;;;bretelle autoroute / voie rapide;756.981365863
48.5692677808, 1.83256975643;"{""coordinates"": [[1.83250144819255, 48.57146406204288], [1.832638064665641, 48.56707149961247]], ""type"": ""LineString""}";5812;172149;128278;N10;3;D;1;0;488.41506783;0;502;Etat;Voie rapide DIRIF;voie rapide;488.415067833
48.5262853857, 1.83417733227;"{""coordinates"": [[1.8337489141576, 48.52618481390228], [1.834605750376607, 48.5263859575549]], ""type"": ""LineString""}";5819;172186;128478;A11;3;D;2;0;67.10273726;0;501;Etat;Autoroute concédée;autoroute;67.1027372658
49.0210988504, 1.55281584833;"{""coordinates"": [[1.548509886396661, 49.021012034770806], [1.55712181027283, 49.021185666044886]], ""type"": ""LineString""}";5825;172211;100879;A13;3;D;2;0;630.18991487;0;501;Etat;Autoroute concédée;autoroute;630.189914874
48.7972988529, 2.01398891475;"{""coordinates"": [[2.017810858987578, 48.79727684062003], [2.016734208043756, 48.79721828213365], [2.013883660949224, 48.79740559247508], [2.012364816387299, 48.79741903936687], [2.011545672013005, 48.797310148781015], [2.011008886926426, 48.79718430812139], [2.010458832875726, 48.79703178122155], [2.010195545131516, 48.79702408474718]], ""type"": ""LineString""}";5828;172229;0;;0;;0;0;567.75953834;0;500;;;bretelle autoroute / voie rapide;567.759538345
48.7737353248, 2.40510700023;"{""coordinates"": [[2.405579761148478, 48.773768679893024], [2.405088212731442, 48.77373293411066], [2.404634089113535, 48.77370417777597]], ""type"": ""LineString""}";6305;183580;0;A86;0;;0;0;69.86863307;0;500;;;bretelle autoroute / voie rapide;69.8686330639
48.7729513102, 2.40004297161;"{""coordinates"": [[2.400173975251559, 48.77298714105689], [2.399911967967661, 48.77291547937278]], ""type"": ""LineString""}";6309;183605;0;A86;0;;0;0;20.83875111;0;500;;;bretelle autoroute / voie rapide;20.8387511089
48.7539691312, 2.34924016049;"{""coordinates"": [[2.348746203570983, 48.753449172860236], [2.349076915378454, 48.75344472944793], [2.349587112043139, 48.753441262852256], [2.349981694737306, 48.75361832327021], [2.349962650086242, 48.75403282768679], [2.349674523772796, 48.754166061441026], [2.349358343507836, 48.75426129441046], [2.348638407738104, 48.75434702782904], [2.348048555653075, 48.754603795450194]], ""type"": ""LineString""}";6318;183761;88108;A86;2;>;1;0;300.08531322;0;500;;;bretelle autoroute / voie rapide;300.085313213
48.8252919863, 2.30321766231;"{""coordinates"": [[2.302298066062741, 48.82548021321136], [2.304137258560125, 48.82510375938436]], ""type"": ""LineString""}";6812;194900;0;P;2;>;1;1;141.3687216;0;500;Ville de Paris;;bretelle autoroute / voie rapide;141.368721598
48.8161883545, 2.3566323332;"{""coordinates"": [[2.356656607834017, 48.816228044519754], [2.356608058567233, 48.81614866453568]], ""type"": ""LineString""}";6822;194940;0;A6b;2;D;2;1;9.51911357;0;501;Etat;Autoroute DIRIF;autoroute;9.51911357428
48.8166259933, 2.35631603586;"{""coordinates"": [[2.355785294765934, 48.8167227957938], [2.356846776953322, 48.816529190847035]], ""type"": ""LineString""}";6823;194941;0;;2;>;1;0;80.86278164;0;500;;;bretelle autoroute / voie rapide;80.8627816415
48.8159064818, 2.45054955838;"{""coordinates"": [[2.451174067471788, 48.81620672363672], [2.45076597536067, 48.81601617969532], [2.450391106827345, 48.81584105214008], [2.449936882995332, 48.815583313110885]], ""type"": ""LineString""}";5839;172542;79057;A4;2;D;2;0;114.39294768;0;500;;Autoroute DIRIF;bretelle autoroute / voie rapide;114.392947675
48.8427697415, 2.09644806926;"{""coordinates"": [[2.094294987637573, 48.843312424979295], [2.094616462421128, 48.84321973528227], [2.095107689003065, 48.84306754895888], [2.096556961647259, 48.84272333616396], [2.097702529860448, 48.8424919312421], [2.098616347565495, 48.84228700842443]], ""type"": ""LineString""}";5854;173245;0;A13;2;D;2;0;337.37615876;0;501;Etat;Autoroute DIRIF;autoroute;337.376158753
48.8145737998, 2.44944099884;"{""coordinates"": [[2.44906780799694, 48.81399941494831], [2.449151627438772, 48.814185158251846], [2.449297645913802, 48.81440582296718], [2.449493208585444, 48.81470105984353], [2.449771272007384, 48.81497562970802], [2.449903408741693, 48.81507764688803]], ""type"": ""LineString""}";5859;173340;79314;A4;2;>;1;0;135.8144048;0;501;Etat;;autoroute;135.814404799
48.7742268213, 2.40929728413;"{""coordinates"": [[2.409206268934119, 48.77420812039977], [2.409388299319389, 48.77424552219291]], ""type"": ""LineString""}";6340;184386;86238;A86;3;D;2;0;14.00884564;0;501;Etat;Autoroute DIRIF;autoroute;14.0088456402
48.778156372, 2.44255867751;"{""coordinates"": [[2.442391321869902, 48.77783964154645], [2.442726033148403, 48.77847310248755]], ""type"": ""LineString""}";6343;184462;0;A86;0;;0;0;74.60389285;0;500;;;bretelle autoroute / voie rapide;74.6038928577
48.8166150468, 2.44939837256;"{""coordinates"": [[2.446892818495604, 48.81681380769445], [2.450834268510571, 48.816481838159326], [2.451906680082637, 48.8165065415671]], ""type"": ""LineString""}";6354;184740;78920;A4;4;D;2;0;370.56033377;0;501;Etat;Autoroute DIRIF;autoroute;370.560333772
48.8757373093, 2.27847933634;"{""coordinates"": [[2.277929946324682, 48.87578175187191], [2.278015801608275, 48.87575151578647], [2.278288346505783, 48.87569124579717], [2.278587964916059, 48.87569739654104], [2.278855321612491, 48.87577395509744], [2.279011121917356, 48.875867160745784]], ""type"": ""LineString""}";6841;194971;0;;2;>;1;0;87.01430469;0;500;;;bretelle autoroute / voie rapide;87.0143046877
48.8758575771, 2.27780908183;"{""coordinates"": [[2.277695884481719, 48.87594421804948], [2.277792936440507, 48.875860715056966], [2.277929946324682, 48.87578175187191]], ""type"": ""LineString""}";6844;194975;0;;2;>;0;0;25.04472007;0;500;;;bretelle autoroute / voie rapide;25.0447200748
48.8775772815, 2.27917432915;"{""coordinates"": [[2.279193425080132, 48.87734368509997], [2.279155233223486, 48.87781087789318]], ""type"": ""LineString""}";6855;194989;0;;2;>;1;1;52.02595775;0;500;;;bretelle autoroute / voie rapide;52.0259577466
48.7868909217, 2.44025262864;"{""coordinates"": [[2.44029694395135, 48.788152302434874], [2.440294624665783, 48.788116513508285], [2.440224008587443, 48.787025254345885], [2.440245101182908, 48.78612792152269], [2.440289600465252, 48.78562989021336]], ""type"": ""LineString""}";5885;173816;85300;A86;3;D;2;0;280.68526074;0;501;Etat;Autoroute DIRIF;autoroute;280.685260741
48.7870332703, 2.34533603292;"{""coordinates"": [[2.344169225074695, 48.789909093283505], [2.344319686357951, 48.78930931210521], [2.344535647595989, 48.788700183340666], [2.345226947307519, 48.78725341721651], [2.346162213589476, 48.7853022684052], [2.346543878310606, 48.78416978842715]], ""type"": ""LineString""}";5886;173853;90734;A6;6;D;2;0;662.42152794;0;501;Etat;Autoroute DIRIF;autoroute;662.421527939
